Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7,Scouting Report 8
Iddrisu Baba,gh GHA,MF,Mallorca,25.0,1996.0,26,23,1934,21.5,2,0,2,0,0,9,0,0.09,0.0,0.09,0.09,0.09,1.5,1.5,0.3,1.8,0.07,0.02,0.08,0.07,0.08,https://fbref.com/en/players/bfd381b3/,https://fbref.com/en/players/bfd381b3/scout/365_euro/Iddrisu-Baba-Scouting-Report,https://fbref.com/en/players/bfd381b3/scout/11174/Iddrisu-Baba-Scouting-Report,https://fbref.com/en/players/bfd381b3/scout/3239/Iddrisu-Baba-Scouting-Report,,,,,
Carlos Bacca,co COL,FW,Granada,34.0,1986.0,17,4,513,5.7,0,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.8,0.8,0.5,1.2,0.13,0.09,0.22,0.13,0.22,https://fbref.com/en/players/09a9e921/,https://fbref.com/en/players/09a9e921/scout/365_euro/Carlos-Bacca-Scouting-Report,https://fbref.com/en/players/09a9e921/scout/11174/Carlos-Bacca-Scouting-Report,https://fbref.com/en/players/09a9e921/scout/10731/Carlos-Bacca-Scouting-Report,https://fbref.com/en/players/09a9e921/scout/3239/Carlos-Bacca-Scouting-Report,https://fbref.com/en/players/09a9e921/scout/1886/Carlos-Bacca-Scouting-Report,https://fbref.com/en/players/09a9e921/scout/1652/Carlos-Bacca-Scouting-Report,,
Édgar Badía,es ESP,GK,Elche,29.0,1992.0,24,24,2160,24.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/e4346678/,https://fbref.com/en/players/e4346678/scout/365_euro/Edgar-Badia-Scouting-Report,https://fbref.com/en/players/e4346678/scout/11174/Edgar-Badia-Scouting-Report,https://fbref.com/en/players/e4346678/scout/10731/Edgar-Badia-Scouting-Report,,,,,
Miguel Baeza,es ESP,DF,Celta Vigo,21.0,2000.0,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a98f3cbf/,https://fbref.com/en/players/a98f3cbf/scout/10731/Miguel-Baeza-Scouting-Report,,,,,,,
Alejandro Balde,es ESP,DFFW,Barcelona,17.0,2003.0,5,2,188,2.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/5ccc9672/,https://fbref.com/en/players/5ccc9672/all_comps/Alejandro-Balde-Stats---All-Competitions,https://fbref.com/en/players/5ccc9672/dom_lg/Alejandro-Balde-Domestic-League-Stats,https://fbref.com/en/players/5ccc9672/intl_cup/Alejandro-Balde-International-Cup-Stats,,,,,
Gareth Bale,wls WAL,FW,Real Madrid,32.0,1989.0,5,4,280,3.1,1,0,1,0,0,2,0,0.32,0.0,0.32,0.32,0.32,1.2,1.2,0.0,1.3,0.39,0.01,0.4,0.39,0.4,https://fbref.com/en/players/a58bb1e1/,https://fbref.com/en/players/a58bb1e1/scout/10728/Gareth-Bale-Scouting-Report,https://fbref.com/en/players/a58bb1e1/scout/3239/Gareth-Bale-Scouting-Report,https://fbref.com/en/players/a58bb1e1/scout/1886/Gareth-Bale-Scouting-Report,https://fbref.com/en/players/a58bb1e1/scout/1652/Gareth-Bale-Scouting-Report,,,,
Mikel Balenziaga,es ESP,DF,Athletic Club,33.0,1988.0,26,23,2027,22.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.6,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/1fe67e86/,https://fbref.com/en/players/1fe67e86/scout/365_euro/Mikel-Balenziaga-Scouting-Report,https://fbref.com/en/players/1fe67e86/scout/11174/Mikel-Balenziaga-Scouting-Report,https://fbref.com/en/players/1fe67e86/scout/10731/Mikel-Balenziaga-Scouting-Report,https://fbref.com/en/players/1fe67e86/scout/3239/Mikel-Balenziaga-Scouting-Report,https://fbref.com/en/players/1fe67e86/scout/1886/Mikel-Balenziaga-Scouting-Report,https://fbref.com/en/players/1fe67e86/scout/1652/Mikel-Balenziaga-Scouting-Report,,
Iván Balliu,al ALB,DF,Rayo Vallecano,29.0,1992.0,35,35,3147,35.0,1,2,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,0.6,0.6,4.0,4.7,0.02,0.12,0.13,0.02,0.13,https://fbref.com/en/players/cee88597/,https://fbref.com/en/players/cee88597/scout/365_euro/Ivan-Balliu-Scouting-Report,https://fbref.com/en/players/cee88597/scout/11174/Ivan-Balliu-Scouting-Report,https://fbref.com/en/players/cee88597/scout/1632/Ivan-Balliu-Scouting-Report,,,,,
Barbero,es ESP,MFFW,Osasuna,22.0,1998.0,6,0,21,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,https://fbref.com/en/players/981c1863/,https://fbref.com/en/players/981c1863/all_comps/Barbero-Stats---All-Competitions,https://fbref.com/en/players/981c1863/dom_lg/Barbero-Domestic-League-Stats,https://fbref.com/en/players/981c1863/dom_cup/Barbero-Domestic-Cup-Stats,,,,,
Barcia,es ESP,DF,Granada,20.0,2000.0,1,1,75,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0c717ae6/,https://fbref.com/en/players/0c717ae6/all_comps/Barcia-Stats---All-Competitions,https://fbref.com/en/players/0c717ae6/dom_lg/Barcia-Domestic-League-Stats,https://fbref.com/en/players/0c717ae6/dom_cup/Barcia-Domestic-Cup-Stats,,,,,
Enis Bardhi,mk MKD,MFFW,Levante,26.0,1995.0,30,17,1701,18.9,3,3,1,2,2,3,0,0.16,0.16,0.32,0.05,0.21,3.8,2.3,3.3,5.6,0.2,0.18,0.38,0.12,0.3,https://fbref.com/en/players/cac2537b/,https://fbref.com/en/players/cac2537b/scout/365_euro/Enis-Bardhi-Scouting-Report,https://fbref.com/en/players/cac2537b/scout/11174/Enis-Bardhi-Scouting-Report,https://fbref.com/en/players/cac2537b/scout/10731/Enis-Bardhi-Scouting-Report,https://fbref.com/en/players/cac2537b/scout/3239/Enis-Bardhi-Scouting-Report,https://fbref.com/en/players/cac2537b/scout/1886/Enis-Bardhi-Scouting-Report,https://fbref.com/en/players/cac2537b/scout/1652/Enis-Bardhi-Scouting-Report,,
Keidi Bare,al ALB,MF,Espanyol,23.0,1997.0,25,18,1481,16.5,1,1,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,0.5,0.5,1.0,1.5,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/03049c8c/,https://fbref.com/en/players/03049c8c/scout/365_euro/Keidi-Bare-Scouting-Report,https://fbref.com/en/players/03049c8c/scout/11174/Keidi-Bare-Scouting-Report,,,,,,
Kike Barja,es ESP,MFFW,Osasuna,24.0,1997.0,21,9,865,9.6,2,0,2,0,0,2,0,0.21,0.0,0.21,0.21,0.21,1.8,1.8,0.6,2.4,0.19,0.07,0.25,0.19,0.25,https://fbref.com/en/players/aad53e64/,https://fbref.com/en/players/aad53e64/scout/365_euro/Kike-Barja-Scouting-Report,https://fbref.com/en/players/aad53e64/scout/11174/Kike-Barja-Scouting-Report,https://fbref.com/en/players/aad53e64/scout/10731/Kike-Barja-Scouting-Report,,,,,
Antonio Barragán,es ESP,DF,Elche,34.0,1987.0,16,12,1020,11.3,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/487d9b09/,https://fbref.com/en/players/487d9b09/scout/365_euro/Antonio-Barragan-Scouting-Report,https://fbref.com/en/players/487d9b09/scout/11174/Antonio-Barragan-Scouting-Report,https://fbref.com/en/players/487d9b09/scout/10731/Antonio-Barragan-Scouting-Report,https://fbref.com/en/players/487d9b09/scout/3239/Antonio-Barragan-Scouting-Report,https://fbref.com/en/players/487d9b09/scout/1886/Antonio-Barragan-Scouting-Report,https://fbref.com/en/players/487d9b09/scout/1652/Antonio-Barragan-Scouting-Report,,
Ander Barrenetxea,es ESP,FWMF,Real Sociedad,19.0,2001.0,11,6,547,6.1,1,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,0.4,0.4,1.0,1.4,0.06,0.17,0.23,0.06,0.23,https://fbref.com/en/players/200e89e1/,https://fbref.com/en/players/200e89e1/scout/365_euro/Ander-Barrenetxea-Scouting-Report,https://fbref.com/en/players/200e89e1/scout/11174/Ander-Barrenetxea-Scouting-Report,https://fbref.com/en/players/200e89e1/scout/10731/Ander-Barrenetxea-Scouting-Report,,,,,
Marc Bartra,es ESP,DF,Betis,30.0,1991.0,23,23,1993,22.1,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,1.4,1.4,0.1,1.6,0.07,0.01,0.07,0.07,0.07,https://fbref.com/en/players/b742cc0d/,https://fbref.com/en/players/b742cc0d/scout/365_euro/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/11174/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/10731/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/3239/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/1886/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/1634/Marc-Bartra-Scouting-Report,https://fbref.com/en/players/b742cc0d/scout/1652/Marc-Bartra-Scouting-Report,
Álvaro Bastida,es ESP,MF,Cádiz,17.0,2004.0,6,2,197,2.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/42a028c5/,https://fbref.com/en/players/42a028c5/all_comps/Alvaro-Bastida-Stats---All-Competitions,https://fbref.com/en/players/42a028c5/dom_lg/Alvaro-Bastida-Domestic-League-Stats,https://fbref.com/en/players/42a028c5/dom_cup/Alvaro-Bastida-Domestic-Cup-Stats,,,,,
Rodrigo Battaglia,ar ARG,MF,Mallorca,30.0,1991.0,26,12,1179,13.1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/d637fc22/,https://fbref.com/en/players/d637fc22/scout/365_euro/Rodrigo-Battaglia-Scouting-Report,https://fbref.com/en/players/d637fc22/scout/11174/Rodrigo-Battaglia-Scouting-Report,https://fbref.com/en/players/d637fc22/scout/10731/Rodrigo-Battaglia-Scouting-Report,,,,,
Jon Bautista,es ESP,FWMF,Real Sociedad,26.0,1995.0,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,https://fbref.com/en/players/debc6b55/,https://fbref.com/en/players/debc6b55/scout/1886/Jon-Bautista-Scouting-Report,,,,,,,
Bebé,cv CPV,FWMF,Rayo Vallecano,31.0,1990.0,29,6,867,9.6,1,2,1,0,0,2,0,0.1,0.21,0.31,0.1,0.31,2.1,2.1,1.9,4.0,0.22,0.2,0.42,0.22,0.42,https://fbref.com/en/players/d8712bf9/,https://fbref.com/en/players/d8712bf9/scout/365_euro/Bebe-Scouting-Report,https://fbref.com/en/players/d8712bf9/scout/11174/Bebe-Scouting-Report,https://fbref.com/en/players/d8712bf9/scout/1886/Bebe-Scouting-Report,,,,,
Héctor Bellerín,es ESP,DF,Betis,26.0,1995.0,23,22,1979,22.0,0,2,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.4,0.4,2.4,2.8,0.02,0.11,0.13,0.02,0.13,https://fbref.com/en/players/f874dd44/,https://fbref.com/en/players/f874dd44/scout/365_euro/Hector-Bellerin-Scouting-Report,https://fbref.com/en/players/f874dd44/scout/11174/Hector-Bellerin-Scouting-Report,https://fbref.com/en/players/f874dd44/scout/10728/Hector-Bellerin-Scouting-Report,https://fbref.com/en/players/f874dd44/scout/3232/Hector-Bellerin-Scouting-Report,https://fbref.com/en/players/f874dd44/scout/1889/Hector-Bellerin-Scouting-Report,https://fbref.com/en/players/f874dd44/scout/1631/Hector-Bellerin-Scouting-Report,,
Fran Beltrán,es ESP,MF,Celta Vigo,22.0,1999.0,37,31,2597,28.9,1,0,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,0.4,0.4,0.6,1.0,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/ed5c5fa3/,https://fbref.com/en/players/ed5c5fa3/scout/365_euro/Fran-Beltran-Scouting-Report,https://fbref.com/en/players/ed5c5fa3/scout/11174/Fran-Beltran-Scouting-Report,https://fbref.com/en/players/ed5c5fa3/scout/10731/Fran-Beltran-Scouting-Report,https://fbref.com/en/players/ed5c5fa3/scout/3239/Fran-Beltran-Scouting-Report,https://fbref.com/en/players/ed5c5fa3/scout/1886/Fran-Beltran-Scouting-Report,,,
Darío Benedetto,ar ARG,FW,Elche,31.0,1990.0,14,6,590,6.6,2,1,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,2.7,2.7,0.9,3.6,0.41,0.14,0.56,0.41,0.56,https://fbref.com/en/players/bef0a7ac/,https://fbref.com/en/players/bef0a7ac/scout/365_euro/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/11174/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/10732/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/3243/Dario-Benedetto-Scouting-Report,,,,
Iker Benito,es ESP,MFFW,Osasuna,18.0,2002.0,4,1,118,1.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.07,0.1,0.17,0.07,0.17,https://fbref.com/en/players/50cbc806/,https://fbref.com/en/players/50cbc806/matchlogs/2021-2022/passing/Iker-Benito-Match-Logs,,,,,,,
Pedro Benito,es ESP,FW,Cádiz,21.0,2000.0,1,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a7416105/,https://fbref.com/en/players/a7416105/matchlogs/2021-2022/passing/Pedro-Benito-Match-Logs,,,,,,,
Karim Benzema,fr FRA,FW,Real Madrid,33.0,1987.0,32,31,2593,28.8,27,12,20,7,11,0,0,0.94,0.42,1.35,0.69,1.11,23.5,15.2,9.5,24.7,0.82,0.33,1.14,0.53,0.86,https://fbref.com/en/players/70d74ece/,https://fbref.com/en/players/70d74ece/scout/365_euro/Karim-Benzema-Scouting-Report,https://fbref.com/en/players/70d74ece/scout/11174/Karim-Benzema-Scouting-Report,https://fbref.com/en/players/70d74ece/scout/10731/Karim-Benzema-Scouting-Report,https://fbref.com/en/players/70d74ece/scout/3239/Karim-Benzema-Scouting-Report,https://fbref.com/en/players/70d74ece/scout/1886/Karim-Benzema-Scouting-Report,https://fbref.com/en/players/70d74ece/scout/1652/Karim-Benzema-Scouting-Report,,
Yuri Berchiche,es ESP,DF,Athletic Club,31.0,1990.0,14,11,1015,11.3,1,2,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,0.4,0.4,0.6,1.0,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/b6e50615/,https://fbref.com/en/players/b6e50615/scout/365_euro/Yuri-Berchiche-Scouting-Report,https://fbref.com/en/players/b6e50615/scout/11174/Yuri-Berchiche-Scouting-Report,https://fbref.com/en/players/b6e50615/scout/10731/Yuri-Berchiche-Scouting-Report,https://fbref.com/en/players/b6e50615/scout/3239/Yuri-Berchiche-Scouting-Report,https://fbref.com/en/players/b6e50615/scout/1886/Yuri-Berchiche-Scouting-Report,https://fbref.com/en/players/b6e50615/scout/1632/Yuri-Berchiche-Scouting-Report,,
Álex Berenguer,es ESP,MFFW,Athletic Club,26.0,1995.0,34,24,2168,24.1,3,6,3,0,1,8,0,0.12,0.25,0.37,0.12,0.37,4.6,3.9,5.6,9.5,0.19,0.23,0.42,0.16,0.39,https://fbref.com/en/players/dc1c2fce/,https://fbref.com/en/players/dc1c2fce/scout/365_euro/Alex-Berenguer-Scouting-Report,https://fbref.com/en/players/dc1c2fce/scout/11174/Alex-Berenguer-Scouting-Report,https://fbref.com/en/players/dc1c2fce/scout/10731/Alex-Berenguer-Scouting-Report,https://fbref.com/en/players/dc1c2fce/scout/3260/Alex-Berenguer-Scouting-Report,https://fbref.com/en/players/dc1c2fce/scout/1896/Alex-Berenguer-Scouting-Report,https://fbref.com/en/players/dc1c2fce/scout/1640/Alex-Berenguer-Scouting-Report,,
Pedro Bigas,es ESP,DF,Elche,30.0,1990.0,19,19,1551,17.2,1,0,1,0,0,6,0,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.3,0.9,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/697295b1/,https://fbref.com/en/players/697295b1/scout/365_euro/Pedro-Bigas-Scouting-Report,https://fbref.com/en/players/697295b1/scout/11174/Pedro-Bigas-Scouting-Report,https://fbref.com/en/players/697295b1/scout/10731/Pedro-Bigas-Scouting-Report,https://fbref.com/en/players/697295b1/scout/3239/Pedro-Bigas-Scouting-Report,https://fbref.com/en/players/697295b1/scout/1886/Pedro-Bigas-Scouting-Report,https://fbref.com/en/players/697295b1/scout/1652/Pedro-Bigas-Scouting-Report,,
Blanco,es ESP,MF,Real Madrid,21.0,2000.0,1,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/506daeac/,https://fbref.com/en/players/506daeac/all_comps/Blanco-Stats---All-Competitions,https://fbref.com/en/players/506daeac/dom_lg/Blanco-Domestic-League-Stats,https://fbref.com/en/players/506daeac/intl_cup/Blanco-International-Cup-Stats,https://fbref.com/en/players/506daeac/nat_tm/Blanco-National-Team-Stats,,,,
Yassine Bounou,ma MAR,GK,Sevilla,30.0,1991.0,31,31,2790,31.0,0,2,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.6,0.6,0.0,0.02,0.02,0.0,0.02,https://fbref.com/en/players/f6798fc3/,https://fbref.com/en/players/f6798fc3/scout/365_euro/Yassine-Bounou-Scouting-Report,https://fbref.com/en/players/f6798fc3/scout/11174/Yassine-Bounou-Scouting-Report,https://fbref.com/en/players/f6798fc3/scout/10731/Yassine-Bounou-Scouting-Report,https://fbref.com/en/players/f6798fc3/scout/3239/Yassine-Bounou-Scouting-Report,https://fbref.com/en/players/f6798fc3/scout/1886/Yassine-Bounou-Scouting-Report,https://fbref.com/en/players/f6798fc3/scout/1652/Yassine-Bounou-Scouting-Report,,
Lucas Boyé,ar ARG,FW,Elche,25.0,1996.0,24,22,1713,19.0,7,3,7,0,0,3,0,0.37,0.16,0.53,0.37,0.53,4.9,4.9,1.8,6.7,0.26,0.1,0.35,0.26,0.35,https://fbref.com/en/players/d49f3e6b/,https://fbref.com/en/players/d49f3e6b/scout/365_euro/Lucas-Boye-Scouting-Report,https://fbref.com/en/players/d49f3e6b/scout/11174/Lucas-Boye-Scouting-Report,https://fbref.com/en/players/d49f3e6b/scout/10731/Lucas-Boye-Scouting-Report,,,,,
Martin Braithwaite,dk DEN,FW,Barcelona,30.0,1991.0,4,3,235,2.6,2,1,2,0,0,0,0,0.77,0.38,1.15,0.77,1.15,1.0,1.0,1.3,2.3,0.4,0.48,0.88,0.4,0.88,https://fbref.com/en/players/fd771f95/,https://fbref.com/en/players/fd771f95/scout/10731/Martin-Braithwaite-Scouting-Report,https://fbref.com/en/players/fd771f95/scout/3239/Martin-Braithwaite-Scouting-Report,https://fbref.com/en/players/fd771f95/scout/1886/Martin-Braithwaite-Scouting-Report,https://fbref.com/en/players/fd771f95/scout/1632/Martin-Braithwaite-Scouting-Report,,,,
Darko Brašanac,rs SRB,MF,Osasuna,29.0,1992.0,35,27,2405,26.7,1,2,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,1.6,1.6,1.6,3.2,0.06,0.06,0.12,0.06,0.12,https://fbref.com/en/players/4accb7e0/,https://fbref.com/en/players/4accb7e0/scout/365_euro/Darko-Brasanac-Scouting-Report,https://fbref.com/en/players/4accb7e0/scout/11174/Darko-Brasanac-Scouting-Report,https://fbref.com/en/players/4accb7e0/scout/10731/Darko-Brasanac-Scouting-Report,https://fbref.com/en/players/4accb7e0/scout/3239/Darko-Brasanac-Scouting-Report,https://fbref.com/en/players/4accb7e0/scout/1886/Darko-Brasanac-Scouting-Report,https://fbref.com/en/players/4accb7e0/scout/1652/Darko-Brasanac-Scouting-Report,,
Claudio Bravo,cl CHI,GK,Betis,38.0,1983.0,17,17,1456,16.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/10072610/,https://fbref.com/en/players/10072610/scout/365_euro/Claudio-Bravo-Scouting-Report,https://fbref.com/en/players/10072610/scout/11174/Claudio-Bravo-Scouting-Report,https://fbref.com/en/players/10072610/scout/10731/Claudio-Bravo-Scouting-Report,,,,,
Yan Brice Eteki,cm CMR,MF,Granada,23.0,1997.0,12,2,343,3.8,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,https://fbref.com/en/players/3d688b46/,https://fbref.com/en/players/3d688b46/scout/10731/Yan-Brice-Eteki-Scouting-Report,https://fbref.com/en/players/3d688b46/scout/3239/Yan-Brice-Eteki-Scouting-Report,,,,,,
Bryan,es ESP,MFFW,Valencia,20.0,2001.0,13,9,753,8.4,0,1,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,1.1,1.1,1.0,2.2,0.13,0.12,0.26,0.13,0.26,https://fbref.com/en/players/7b5ab7f2/,https://fbref.com/en/players/7b5ab7f2/scout/365_euro/Bryan-Scouting-Report,https://fbref.com/en/players/7b5ab7f2/scout/11174/Bryan-Scouting-Report,https://fbref.com/en/players/7b5ab7f2/scout/10731/Bryan-Scouting-Report,https://fbref.com/en/players/7b5ab7f2/scout/3239/Bryan-Scouting-Report,,,,
Ante Budimir,hr CRO,FW,Osasuna,30.0,1991.0,28,20,1738,19.3,8,2,6,2,2,3,0,0.41,0.1,0.52,0.31,0.41,8.4,7.1,1.3,8.4,0.44,0.07,0.5,0.37,0.43,https://fbref.com/en/players/8f3565b3/,https://fbref.com/en/players/8f3565b3/scout/365_euro/Ante-Budimir-Scouting-Report,https://fbref.com/en/players/8f3565b3/scout/11174/Ante-Budimir-Scouting-Report,https://fbref.com/en/players/8f3565b3/scout/10731/Ante-Budimir-Scouting-Report,https://fbref.com/en/players/8f3565b3/scout/3239/Ante-Budimir-Scouting-Report,https://fbref.com/en/players/8f3565b3/scout/1640/Ante-Budimir-Scouting-Report,,,
Sergio Busquets,es ESP,MF,Barcelona,33.0,1988.0,36,36,3198,35.5,2,0,2,0,0,12,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,1.9,2.6,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/5ab0ea87/,https://fbref.com/en/players/5ab0ea87/scout/365_euro/Sergio-Busquets-Scouting-Report,https://fbref.com/en/players/5ab0ea87/scout/11174/Sergio-Busquets-Scouting-Report,https://fbref.com/en/players/5ab0ea87/scout/10731/Sergio-Busquets-Scouting-Report,https://fbref.com/en/players/5ab0ea87/scout/3239/Sergio-Busquets-Scouting-Report,https://fbref.com/en/players/5ab0ea87/scout/1886/Sergio-Busquets-Scouting-Report,https://fbref.com/en/players/5ab0ea87/scout/1652/Sergio-Busquets-Scouting-Report,,
Adrián Butzke,es ESP,FW,Granada,22.0,1999.0,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/505dce2b/,https://fbref.com/en/players/505dce2b/all_comps/Adrian-Butzke-Stats---All-Competitions,https://fbref.com/en/players/505dce2b/dom_lg/Adrian-Butzke-Domestic-League-Stats,https://fbref.com/en/players/505dce2b/dom_cup/Adrian-Butzke-Domestic-Cup-Stats,,,,,
Erick Cabaco,uy URU,DF,Getafe,26.0,1995.0,10,5,403,4.5,0,1,0,0,0,4,1,0.0,0.22,0.22,0.0,0.22,0.4,0.4,0.4,0.8,0.09,0.08,0.17,0.09,0.17,https://fbref.com/en/players/e7ab4179/,https://fbref.com/en/players/e7ab4179/scout/10731/Erick-Cabaco-Scouting-Report,https://fbref.com/en/players/e7ab4179/scout/3239/Erick-Cabaco-Scouting-Report,https://fbref.com/en/players/e7ab4179/scout/1886/Erick-Cabaco-Scouting-Report,https://fbref.com/en/players/e7ab4179/scout/1652/Erick-Cabaco-Scouting-Report,,,,
Leandro Cabrera,uy URU,DF,Espanyol,30.0,1991.0,37,37,3330,37.0,2,0,2,0,0,7,0,0.05,0.0,0.05,0.05,0.05,1.3,1.3,0.3,1.6,0.04,0.01,0.04,0.04,0.04,https://fbref.com/en/players/69cbc8b6/,https://fbref.com/en/players/69cbc8b6/scout/365_euro/Leandro-Cabrera-Scouting-Report,https://fbref.com/en/players/69cbc8b6/scout/11174/Leandro-Cabrera-Scouting-Report,https://fbref.com/en/players/69cbc8b6/scout/3239/Leandro-Cabrera-Scouting-Report,https://fbref.com/en/players/69cbc8b6/scout/1886/Leandro-Cabrera-Scouting-Report,https://fbref.com/en/players/69cbc8b6/scout/1652/Leandro-Cabrera-Scouting-Report,,,
Martín Cáceres,uy URU,DF,Levante,34.0,1987.0,10,9,663,7.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,https://fbref.com/en/players/e94d79e3/,https://fbref.com/en/players/e94d79e3/scout/365_euro/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/11174/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/11222/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/10730/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/3260/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/1896/Martin-Caceres-Scouting-Report,https://fbref.com/en/players/e94d79e3/scout/1640/Martin-Caceres-Scouting-Report,
Cala,es ESP,DF,Cádiz,31.0,1989.0,14,10,947,10.5,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.05,0.0,0.05,0.05,0.05,https://fbref.com/en/players/fe05804b/,https://fbref.com/en/players/fe05804b/scout/365_euro/Cala-Scouting-Report,https://fbref.com/en/players/fe05804b/scout/11174/Cala-Scouting-Report,https://fbref.com/en/players/fe05804b/scout/10731/Cala-Scouting-Report,https://fbref.com/en/players/fe05804b/scout/1652/Cala-Scouting-Report,,,,
