Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Jude Bellingham,ENG,MF,Dortmund,18,2003,32,32,2790,31.0,3,8,3,0,0,9,0,0.1,0.26,0.35,0.1,0.35,4.2,4.2,4.6,8.8,0.14,0.15,0.29,0.14,0.29,https://fbref.com/en/players/57d88cf9/,https://fbref.com/en/players/57d88cf9/scout/365_euro/Jude-Bellingham-Scouting-Report,https://fbref.com/en/players/57d88cf9/scout/11193/Jude-Bellingham-Scouting-Report,https://fbref.com/en/players/57d88cf9/scout/10737/Jude-Bellingham-Scouting-Report,,,,
George Bello,USA,DF,Arminia,19,2002,10,3,434,4.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.06,0.08,0.01,0.08,https://fbref.com/en/players/aca0a525/,https://fbref.com/en/players/aca0a525/scout/365_mls/George-Bello-Scouting-Report,https://fbref.com/en/players/aca0a525/scout/11006/George-Bello-Scouting-Report,https://fbref.com/en/players/aca0a525/scout/10090/George-Bello-Scouting-Report,,,,
László Bénes,SVK,MF,M'Gladbach,23,1997,13,2,246,2.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.1,0.27,0.13,0.39,0.27,0.39,https://fbref.com/en/players/fe888e39/,https://fbref.com/en/players/fe888e39/scout/10737/Laszlo-Benes-Scouting-Report,https://fbref.com/en/players/fe888e39/scout/3248/Laszlo-Benes-Scouting-Report,,,,,
Keanan Bennetts,ENG,FWDF,M'Gladbach,22,1999,4,0,50,0.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,https://fbref.com/en/players/f4c7c708/,https://fbref.com/en/players/f4c7c708/all_comps/Keanan-Bennetts-Stats---All-Competitions,https://fbref.com/en/players/f4c7c708/dom_lg/Keanan-Bennetts-Domestic-League-Stats,https://fbref.com/en/players/f4c7c708/dom_cup/Keanan-Bennetts-Domestic-Cup-Stats,,,,
Ramy Bensebaini,ALG,DF,M'Gladbach,26,1995,23,22,2020,22.4,4,1,2,2,2,6,0,0.18,0.04,0.22,0.09,0.13,3.7,2.2,1.0,3.2,0.17,0.04,0.21,0.1,0.14,https://fbref.com/en/players/378825c7/,https://fbref.com/en/players/378825c7/scout/365_euro/Ramy-Bensebaini-Scouting-Report,https://fbref.com/en/players/378825c7/scout/11193/Ramy-Bensebaini-Scouting-Report,https://fbref.com/en/players/378825c7/scout/10737/Ramy-Bensebaini-Scouting-Report,https://fbref.com/en/players/378825c7/scout/3248/Ramy-Bensebaini-Scouting-Report,https://fbref.com/en/players/378825c7/scout/2104/Ramy-Bensebaini-Scouting-Report,https://fbref.com/en/players/378825c7/scout/1632/Ramy-Bensebaini-Scouting-Report,
Louis Beyer,GER,DF,M'Gladbach,21,2000,17,15,1384,15.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/9af1f9ff/,https://fbref.com/en/players/9af1f9ff/scout/365_euro/Louis-Beyer-Scouting-Report,https://fbref.com/en/players/9af1f9ff/scout/11193/Louis-Beyer-Scouting-Report,https://fbref.com/en/players/9af1f9ff/scout/2109/Louis-Beyer-Scouting-Report,,,,
Bartosz Bialek,POL,FW,Wolfsburg,19,2001,12,1,178,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.24,0.12,0.36,0.24,0.36,https://fbref.com/en/players/763b8b37/,https://fbref.com/en/players/763b8b37/all_comps/Bartosz-Bialek-Stats---All-Competitions,https://fbref.com/en/players/763b8b37/dom_lg/Bartosz-Bialek-Domestic-League-Stats,https://fbref.com/en/players/763b8b37/dom_cup/Bartosz-Bialek-Domestic-Cup-Stats,,,,
Ermin Bičakčić,BIH,DF,Hoffenheim,31,1990,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/7aac47fe/,https://fbref.com/en/players/7aac47fe/scout/3248/Ermin-Bicakcic-Scouting-Report,https://fbref.com/en/players/7aac47fe/scout/2109/Ermin-Bicakcic-Scouting-Report,https://fbref.com/en/players/7aac47fe/scout/1634/Ermin-Bicakcic-Scouting-Report,,,,
Tom Bischof,GER,MFFW,Hoffenheim,16,2005,1,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/07d3bfec/,https://fbref.com/en/players/07d3bfec/matchlogs/2021-2022/passing/Tom-Bischof-Match-Logs,,,,,,
Danny Blum,GER,FWMF,Bochum,30,1991,13,2,346,3.8,2,0,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,1.0,1.0,0.8,1.7,0.25,0.2,0.45,0.25,0.45,https://fbref.com/en/players/eb61713c/,https://fbref.com/en/players/eb61713c/all_comps/Danny-Blum-Stats---All-Competitions,https://fbref.com/en/players/eb61713c/dom_lg/Danny-Blum-Domestic-League-Stats,https://fbref.com/en/players/eb61713c/dom_cup/Danny-Blum-Domestic-Cup-Stats,,,,
Kevin-Prince Boateng,GHA,MFFW,Hertha BSC,34,1987,18,8,696,7.7,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.05,0.04,0.08,0.05,0.08,https://fbref.com/en/players/f4ec4fd0/,https://fbref.com/en/players/f4ec4fd0/scout/365_euro/Kevin-Prince-Boateng-Scouting-Report,https://fbref.com/en/players/f4ec4fd0/scout/11193/Kevin-Prince-Boateng-Scouting-Report,https://fbref.com/en/players/f4ec4fd0/scout/3260/Kevin-Prince-Boateng-Scouting-Report,https://fbref.com/en/players/f4ec4fd0/scout/1896/Kevin-Prince-Boateng-Scouting-Report,https://fbref.com/en/players/f4ec4fd0/scout/1634/Kevin-Prince-Boateng-Scouting-Report,,
Herbert Bockhorn,GER,DF,Bochum,26,1995,18,7,850,9.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/5ad8c360/,https://fbref.com/en/players/5ad8c360/scout/365_euro/Herbert-Bockhorn-Scouting-Report,https://fbref.com/en/players/5ad8c360/scout/11193/Herbert-Bockhorn-Scouting-Report,,,,,
Jean-Paul Boëtius,NED,MF,Mainz 05,27,1994,33,19,1800,20.0,2,2,2,0,0,3,0,0.1,0.1,0.2,0.1,0.2,1.5,1.5,2.5,4.0,0.07,0.12,0.2,0.07,0.2,https://fbref.com/en/players/635f2732/,https://fbref.com/en/players/635f2732/scout/365_euro/Jean-Paul-Boetius-Scouting-Report,https://fbref.com/en/players/635f2732/scout/11193/Jean-Paul-Boetius-Scouting-Report,https://fbref.com/en/players/635f2732/scout/10737/Jean-Paul-Boetius-Scouting-Report,https://fbref.com/en/players/635f2732/scout/3248/Jean-Paul-Boetius-Scouting-Report,https://fbref.com/en/players/635f2732/scout/2109/Jean-Paul-Boetius-Scouting-Report,,
Tarsis Bonga,GER,FW,Bochum,24,1997,3,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.36,0.0,1.36,1.36,1.36,https://fbref.com/en/players/6ebbc28a/,https://fbref.com/en/players/6ebbc28a/all_comps/Tarsis-Bonga-Stats---All-Competitions,https://fbref.com/en/players/6ebbc28a/dom_lg/Tarsis-Bonga-Domestic-League-Stats,https://fbref.com/en/players/6ebbc28a/dom_cup/Tarsis-Bonga-Domestic-Cup-Stats,,,,
Solomon Bonnah,NED,DF,RB Leipzig,17,2003,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/dd7b6eb8/,https://fbref.com/en/players/dd7b6eb8/all_comps/Solomon-Bonnah-Stats---All-Competitions,https://fbref.com/en/players/dd7b6eb8/dom_lg/Solomon-Bonnah-Domestic-League-Stats,https://fbref.com/en/players/dd7b6eb8/dom_cup/Solomon-Bonnah-Domestic-Cup-Stats,https://fbref.com/en/players/dd7b6eb8/intl_cup/Solomon-Bonnah-International-Cup-Stats,,,
Sebastiaan Bornauw,BEL,DF,Wolfsburg,22,1999,27,23,2007,22.3,1,0,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/01834aa0/,https://fbref.com/en/players/01834aa0/scout/365_euro/Sebastiaan-Bornauw-Scouting-Report,https://fbref.com/en/players/01834aa0/scout/11193/Sebastiaan-Bornauw-Scouting-Report,https://fbref.com/en/players/01834aa0/scout/10737/Sebastiaan-Bornauw-Scouting-Report,https://fbref.com/en/players/01834aa0/scout/3248/Sebastiaan-Bornauw-Scouting-Report,,,
Rafael Borré,COL,FW,Eint Frankfurt,25,1995,31,28,2378,26.4,8,4,8,0,0,5,0,0.3,0.15,0.45,0.3,0.45,9.3,9.3,3.3,12.5,0.35,0.12,0.47,0.35,0.47,https://fbref.com/en/players/c68da769/,https://fbref.com/en/players/c68da769/scout/365_euro/Rafael-Borre-Scouting-Report,https://fbref.com/en/players/c68da769/scout/11193/Rafael-Borre-Scouting-Report,,,,,
Dedryck Boyata,BEL,DF,Hertha BSC,30,1990,23,22,1898,21.1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.3,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/7c473e12/,https://fbref.com/en/players/7c473e12/scout/365_euro/Dedryck-Boyata-Scouting-Report,https://fbref.com/en/players/7c473e12/scout/11193/Dedryck-Boyata-Scouting-Report,https://fbref.com/en/players/7c473e12/scout/10737/Dedryck-Boyata-Scouting-Report,https://fbref.com/en/players/7c473e12/scout/3248/Dedryck-Boyata-Scouting-Report,,,
Julian Brandt,GER,MFFW,Dortmund,25,1996,31,22,2078,23.1,9,8,9,0,0,3,0,0.39,0.35,0.74,0.39,0.74,4.7,4.7,4.7,9.3,0.2,0.2,0.4,0.2,0.4,https://fbref.com/en/players/a167537f/,https://fbref.com/en/players/a167537f/scout/365_euro/Julian-Brandt-Scouting-Report,https://fbref.com/en/players/a167537f/scout/11193/Julian-Brandt-Scouting-Report,https://fbref.com/en/players/a167537f/scout/10737/Julian-Brandt-Scouting-Report,https://fbref.com/en/players/a167537f/scout/3248/Julian-Brandt-Scouting-Report,https://fbref.com/en/players/a167537f/scout/2109/Julian-Brandt-Scouting-Report,https://fbref.com/en/players/a167537f/scout/1634/Julian-Brandt-Scouting-Report,
Iker Bravo,ESP,FW,Leverkusen,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/db8c8860/,https://fbref.com/en/players/db8c8860/all_comps/Iker-Bravo-Stats---All-Competitions,https://fbref.com/en/players/db8c8860/dom_lg/Iker-Bravo-Domestic-League-Stats,https://fbref.com/en/players/db8c8860/dom_cup/Iker-Bravo-Domestic-Cup-Stats,,,,
Fabian Bredlow,GER,GK,Stuttgart,26,1995,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/d28339cb/,https://fbref.com/en/players/d28339cb/matchlogs/2018-2019/misc/Fabian-Bredlow-Match-Logs,https://fbref.com/en/players/d28339cb/matchlogs/2020-2021/misc/Fabian-Bredlow-Match-Logs,https://fbref.com/en/players/d28339cb/matchlogs/2021-2022/misc/Fabian-Bredlow-Match-Logs,,,,
Josip Brekalo,CRO,MF,Wolfsburg,23,1998,1,0,21,0.2,0,1,0,0,0,0,0,0.0,4.29,4.29,0.0,4.29,0.0,0.0,0.4,0.4,0.0,1.82,1.82,0.0,1.82,https://fbref.com/en/players/d4a2533d/,https://fbref.com/en/players/d4a2533d/scout/365_euro/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/scout/11222/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/scout/10737/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/scout/3248/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/scout/2109/Josip-Brekalo-Scouting-Report,https://fbref.com/en/players/d4a2533d/scout/1634/Josip-Brekalo-Scouting-Report,
Brian Brobbey,NED,FW,RB Leipzig,19,2002,9,1,131,1.5,0,2,0,0,0,0,0,0.0,1.37,1.37,0.0,1.37,0.5,0.5,0.7,1.1,0.33,0.46,0.79,0.33,0.79,https://fbref.com/en/players/4c184730/,https://fbref.com/en/players/4c184730/all_comps/Brian-Brobbey-Stats---All-Competitions,https://fbref.com/en/players/4c184730/dom_lg/Brian-Brobbey-Domestic-League-Stats,https://fbref.com/en/players/4c184730/dom_cup/Brian-Brobbey-Domestic-Cup-Stats,https://fbref.com/en/players/4c184730/intl_cup/Brian-Brobbey-International-Cup-Stats,,,
John Brooks,USA,DF,Wolfsburg,28,1993,31,29,2615,29.1,1,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,0.7,0.7,0.6,1.4,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/e27da244/,https://fbref.com/en/players/e27da244/scout/365_euro/John-Brooks-Scouting-Report,https://fbref.com/en/players/e27da244/scout/11193/John-Brooks-Scouting-Report,https://fbref.com/en/players/e27da244/scout/10737/John-Brooks-Scouting-Report,https://fbref.com/en/players/e27da244/scout/3248/John-Brooks-Scouting-Report,https://fbref.com/en/players/e27da244/scout/2109/John-Brooks-Scouting-Report,https://fbref.com/en/players/e27da244/scout/1634/John-Brooks-Scouting-Report,
Daniel Brosinski,GER,DF,Mainz 05,33,1988,11,4,390,4.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,0.02,0.09,0.1,0.02,0.1,https://fbref.com/en/players/a7813ac4/,https://fbref.com/en/players/a7813ac4/scout/10737/Daniel-Brosinski-Scouting-Report,https://fbref.com/en/players/a7813ac4/scout/3248/Daniel-Brosinski-Scouting-Report,https://fbref.com/en/players/a7813ac4/scout/2109/Daniel-Brosinski-Scouting-Report,https://fbref.com/en/players/a7813ac4/scout/1634/Daniel-Brosinski-Scouting-Report,,,
Cédric Brunner,SUI,DF,Arminia,27,1994,27,26,2183,24.3,0,1,0,0,0,6,0,0.0,0.04,0.04,0.0,0.04,0.3,0.3,1.3,1.6,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/f0a37d36/,https://fbref.com/en/players/f0a37d36/scout/365_euro/Cedric-Brunner-Scouting-Report,https://fbref.com/en/players/f0a37d36/scout/11193/Cedric-Brunner-Scouting-Report,https://fbref.com/en/players/f0a37d36/scout/10737/Cedric-Brunner-Scouting-Report,,,,
Jacob Bruun Larsen,DEN,FWMF,Hoffenheim,22,1998,25,9,812,9.0,4,0,4,0,0,1,0,0.44,0.0,0.44,0.44,0.44,3.0,3.0,1.5,4.5,0.33,0.17,0.5,0.33,0.5,https://fbref.com/en/players/4e204552/,https://fbref.com/en/players/4e204552/scout/365_euro/Jacob-Bruun-Larsen-Scouting-Report,https://fbref.com/en/players/4e204552/scout/11193/Jacob-Bruun-Larsen-Scouting-Report,https://fbref.com/en/players/4e204552/scout/3248/Jacob-Bruun-Larsen-Scouting-Report,https://fbref.com/en/players/4e204552/scout/2109/Jacob-Bruun-Larsen-Scouting-Report,,,
Sascha Burchert,GER,GK,Greuther Fürth,31,1989,14,14,1260,14.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/25bdea4b/,https://fbref.com/en/players/25bdea4b/scout/365_euro/Sascha-Burchert-Scouting-Report,https://fbref.com/en/players/25bdea4b/scout/11193/Sascha-Burchert-Scouting-Report,,,,,
Delano Burgzorg,NED,FW,Mainz 05,22,1998,3,0,27,0.3,1,0,1,0,0,0,0,3.33,0.0,3.33,3.33,3.33,0.2,0.2,0.0,0.2,0.73,0.0,0.73,0.73,0.73,https://fbref.com/en/players/05e2d5ea/,https://fbref.com/en/players/05e2d5ea/all_comps/Delano-Burgzorg-Stats---All-Competitions,https://fbref.com/en/players/05e2d5ea/dom_lg/Delano-Burgzorg-Domestic-League-Stats,https://fbref.com/en/players/05e2d5ea/dom_cup/Delano-Burgzorg-Domestic-Cup-Stats,,,,
Jonathan Burkardt,GER,FWMF,Mainz 05,21,2000,34,32,2611,29.0,11,3,10,1,1,0,0,0.38,0.1,0.48,0.34,0.45,13.9,13.2,3.2,16.4,0.48,0.11,0.59,0.45,0.56,https://fbref.com/en/players/05f99a4a/,https://fbref.com/en/players/05f99a4a/scout/365_euro/Jonathan-Burkardt-Scouting-Report,https://fbref.com/en/players/05f99a4a/scout/11193/Jonathan-Burkardt-Scouting-Report,https://fbref.com/en/players/05f99a4a/scout/10737/Jonathan-Burkardt-Scouting-Report,,,,
Roman Bürki,SUI,GK,Dortmund,30,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9d12e142/,https://fbref.com/en/players/9d12e142/matchlogs/2017-2018/misc/Roman-Burki-Match-Logs,https://fbref.com/en/players/9d12e142/matchlogs/2018-2019/misc/Roman-Burki-Match-Logs,https://fbref.com/en/players/9d12e142/matchlogs/2019-2020/misc/Roman-Burki-Match-Logs,https://fbref.com/en/players/9d12e142/matchlogs/2020-2021/misc/Roman-Burki-Match-Logs,https://fbref.com/en/players/9d12e142/matchlogs/2021-2022/misc/Roman-Burki-Match-Logs,,
Jamie Bynoe-Gittens,ENG,FW,Dortmund,16,2004,4,1,134,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6,0.32,0.1,0.42,0.32,0.42,https://fbref.com/en/players/10745192/,https://fbref.com/en/players/10745192/matchlogs/2021-2022/passing/Jamie-Bynoe-Gittens-Match-Logs,,,,,,
Daniel Caligiuri,ITA,DFMF,Augsburg,33,1988,28,24,2004,22.3,4,2,1,3,3,4,0,0.18,0.09,0.27,0.04,0.13,4.1,1.9,2.5,4.3,0.19,0.11,0.3,0.08,0.19,https://fbref.com/en/players/d1273f09/,https://fbref.com/en/players/d1273f09/scout/365_euro/Daniel-Caligiuri-Scouting-Report,https://fbref.com/en/players/d1273f09/scout/11193/Daniel-Caligiuri-Scouting-Report,https://fbref.com/en/players/d1273f09/scout/10737/Daniel-Caligiuri-Scouting-Report,https://fbref.com/en/players/d1273f09/scout/3248/Daniel-Caligiuri-Scouting-Report,https://fbref.com/en/players/d1273f09/scout/2109/Daniel-Caligiuri-Scouting-Report,https://fbref.com/en/players/d1273f09/scout/1634/Daniel-Caligiuri-Scouting-Report,
Emre Can,GER,DFMF,Dortmund,27,1994,24,19,1690,18.8,5,1,1,4,4,5,0,0.27,0.05,0.32,0.05,0.11,3.2,0.1,0.7,0.8,0.17,0.04,0.21,0.01,0.05,https://fbref.com/en/players/a65ce836/,https://fbref.com/en/players/a65ce836/scout/365_euro/Emre-Can-Scouting-Report,https://fbref.com/en/players/a65ce836/scout/11193/Emre-Can-Scouting-Report,https://fbref.com/en/players/a65ce836/scout/10737/Emre-Can-Scouting-Report,https://fbref.com/en/players/a65ce836/scout/3248/Emre-Can-Scouting-Report,https://fbref.com/en/players/a65ce836/scout/1896/Emre-Can-Scouting-Report,https://fbref.com/en/players/a65ce836/scout/1631/Emre-Can-Scouting-Report,
Koen Casteels,BEL,GK,Wolfsburg,29,1992,28,28,2520,28.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/db401046/,https://fbref.com/en/players/db401046/scout/365_euro/Koen-Casteels-Scouting-Report,https://fbref.com/en/players/db401046/scout/11193/Koen-Casteels-Scouting-Report,https://fbref.com/en/players/db401046/scout/10737/Koen-Casteels-Scouting-Report,https://fbref.com/en/players/db401046/scout/3248/Koen-Casteels-Scouting-Report,https://fbref.com/en/players/db401046/scout/2109/Koen-Casteels-Scouting-Report,https://fbref.com/en/players/db401046/scout/1634/Koen-Casteels-Scouting-Report,
Gonzalo Castro,GER,MFFW,Arminia,34,1987,12,4,436,4.8,1,1,1,0,0,0,0,0.21,0.21,0.41,0.21,0.41,0.6,0.6,0.3,0.9,0.13,0.06,0.19,0.13,0.19,https://fbref.com/en/players/68829001/,https://fbref.com/en/players/68829001/scout/10737/Gonzalo-Castro-Scouting-Report,https://fbref.com/en/players/68829001/scout/2109/Gonzalo-Castro-Scouting-Report,https://fbref.com/en/players/68829001/scout/1634/Gonzalo-Castro-Scouting-Report,,,,
Julian Chabot,GER,DF,Köln,23,1998,4,2,209,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/ae7058f9/,https://fbref.com/en/players/ae7058f9/scout/365_euro/Julian-Chabot-Scouting-Report,https://fbref.com/en/players/ae7058f9/scout/11222/Julian-Chabot-Scouting-Report,https://fbref.com/en/players/ae7058f9/scout/10730/Julian-Chabot-Scouting-Report,https://fbref.com/en/players/ae7058f9/scout/3260/Julian-Chabot-Scouting-Report,,,
Timothy Chandler,USA,DF,Eint Frankfurt,31,1990,17,15,1212,13.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.04,0.05,0.08,0.04,0.08,https://fbref.com/en/players/b3b7f5a6/,https://fbref.com/en/players/b3b7f5a6/scout/365_euro/Timothy-Chandler-Scouting-Report,https://fbref.com/en/players/b3b7f5a6/scout/11193/Timothy-Chandler-Scouting-Report,https://fbref.com/en/players/b3b7f5a6/scout/3248/Timothy-Chandler-Scouting-Report,https://fbref.com/en/players/b3b7f5a6/scout/1634/Timothy-Chandler-Scouting-Report,,,
Justin Che,USA,DFMF,Hoffenheim,17,2003,2,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.19,0.0,0.19,0.19,0.19,https://fbref.com/en/players/3c569f37/,https://fbref.com/en/players/3c569f37/matchlogs/2020/summary/Justin-Che-Match-Logs,https://fbref.com/en/players/3c569f37/matchlogs/2020-2021/summary/Justin-Che-Match-Logs,https://fbref.com/en/players/3c569f37/matchlogs/2021/summary/Justin-Che-Match-Logs,https://fbref.com/en/players/3c569f37/matchlogs/2021-2022/summary/Justin-Che-Match-Logs,https://fbref.com/en/players/3c569f37/matchlogs/nat_tm/summary/Justin-Che-Match-Logs,,
Max Christiansen,GER,MF,Greuther Fürth,24,1996,27,22,2054,22.8,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/e7b899b8/,https://fbref.com/en/players/e7b899b8/scout/365_euro/Max-Christiansen-Scouting-Report,https://fbref.com/en/players/e7b899b8/scout/11193/Max-Christiansen-Scouting-Report,,,,,
Kingsley Coman,FRA,FWDF,Bayern Munich,25,1996,21,16,1359,15.1,6,2,6,0,0,1,1,0.4,0.13,0.53,0.4,0.53,4.5,4.5,3.2,7.8,0.3,0.21,0.51,0.3,0.51,https://fbref.com/en/players/042e8a49/,https://fbref.com/en/players/042e8a49/scout/365_euro/Kingsley-Coman-Scouting-Report,https://fbref.com/en/players/042e8a49/scout/11193/Kingsley-Coman-Scouting-Report,https://fbref.com/en/players/042e8a49/scout/10737/Kingsley-Coman-Scouting-Report,https://fbref.com/en/players/042e8a49/scout/3248/Kingsley-Coman-Scouting-Report,https://fbref.com/en/players/042e8a49/scout/2109/Kingsley-Coman-Scouting-Report,https://fbref.com/en/players/042e8a49/scout/1634/Kingsley-Coman-Scouting-Report,
Lucas Copado,GER,FW,Bayern Munich,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,https://fbref.com/en/players/8356931a/,https://fbref.com/en/players/8356931a/matchlogs/2021-2022/passing/Lucas-Copado-Match-Logs,,,,,,
Sergio Córdova,VEN,FWMF,Augsburg,23,1997,13,2,328,3.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.23,0.04,0.27,0.23,0.27,https://fbref.com/en/players/229cd98a/,https://fbref.com/en/players/229cd98a/scout/365_mls/Sergio-Cordova-Scouting-Report,https://fbref.com/en/players/229cd98a/scout/11499/Sergio-Cordova-Scouting-Report,https://fbref.com/en/players/229cd98a/scout/10737/Sergio-Cordova-Scouting-Report,https://fbref.com/en/players/229cd98a/scout/2109/Sergio-Cordova-Scouting-Report,https://fbref.com/en/players/229cd98a/scout/1634/Sergio-Cordova-Scouting-Report,,
Danny da Costa,GER,DF,Eint Frankfurt,28,1993,11,7,725,8.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/5ddb8f9f/,https://fbref.com/en/players/5ddb8f9f/scout/365_euro/Danny-da-Costa-Scouting-Report,https://fbref.com/en/players/5ddb8f9f/scout/11193/Danny-da-Costa-Scouting-Report,https://fbref.com/en/players/5ddb8f9f/scout/10737/Danny-da-Costa-Scouting-Report,https://fbref.com/en/players/5ddb8f9f/scout/3248/Danny-da-Costa-Scouting-Report,https://fbref.com/en/players/5ddb8f9f/scout/2109/Danny-da-Costa-Scouting-Report,https://fbref.com/en/players/5ddb8f9f/scout/1634/Danny-da-Costa-Scouting-Report,
Tanguy Coulibaly,FRA,DFFW,Stuttgart,20,2001,21,11,1079,12.0,0,1,0,0,0,8,0,0.0,0.08,0.08,0.0,0.08,0.9,0.9,0.7,1.6,0.08,0.06,0.13,0.08,0.13,https://fbref.com/en/players/05ba9d7c/,https://fbref.com/en/players/05ba9d7c/scout/365_euro/Tanguy-Coulibaly-Scouting-Report,https://fbref.com/en/players/05ba9d7c/scout/11193/Tanguy-Coulibaly-Scouting-Report,https://fbref.com/en/players/05ba9d7c/scout/10737/Tanguy-Coulibaly-Scouting-Report,,,,
Mickaël Cuisance,FRA,MF,Bayern Munich,21,1999,1,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.97,0.97,0.0,0.97,https://fbref.com/en/players/5722eced/,https://fbref.com/en/players/5722eced/scout/365_euro/Mickael-Cuisance-Scouting-Report,https://fbref.com/en/players/5722eced/scout/11222/Mickael-Cuisance-Scouting-Report,https://fbref.com/en/players/5722eced/scout/10732/Mickael-Cuisance-Scouting-Report,https://fbref.com/en/players/5722eced/scout/1634/Mickael-Cuisance-Scouting-Report,,,
